id,name,code,institutionCode,campusCode,libraryCode,discoveryDisplayName,isActive,primaryServicePointCode,servicePointCodes,description,details.stackmapBaseUrl,details.pageAeonSite,details.pageMediationGroupKey,details.pageServicePointCodes,details.discoveryDisplayUrl,details.scanServicePointCode,details.availabilityClass,details.searchworksTreatTemporaryLocationAsPermanentLocation,details.searchworksGovDocsClassification,details.scanMaterialTypeNames,details.scanPseudopatronBarcode,details.holdingsTypeName,details.pagingSchedule
dbc775db-ff3a-4b6e-bd92-7e0060d86bd3,HILA Reference,HILA-REF,SU,HOOVER,HILA,Reference,true,HILA,HILA,,,,,,,,,,,,,,
dbe976e6-93dc-4a43-9817-eee3996c8ef3,Science Shadowed,SCI-SHADOW,SU,SUL,SCIENCE,Ask at circulation desk,true,SCIENCE,SCIENCE,,,,,,,,,,,,,,
dbf198d7-2692-4aca-9b83-30e72d139655,Media PAGE-MD,MEDIA-PAGE-MD,SU,SUL,MEDIA-CENTER,For use in the Media Center ,true,MEDIA-CENTER,MEDIA-CENTER,,,,,,,,,,,,,,
dd418045-6405-4227-b594-837ae4bacaf9,Green International Docs,GRE-INTL-DOCS,SU,SUL,GREEN,International Government Documents,true,GREEN-LOAN,GREEN-LOAN,,https://stanford.stackmap.com/json/,,,,,,,,International,,,,
de18291c-b5a5-4810-bf68-d997823ce618,Spec Sal Newton,SPEC-SAL-NEWTON,SU,SUL,SPEC-COLL,Newton Collection,true,SPEC,SPEC,,,,,,,,,,,,,,
de45d120-8d3e-41ae-bb6c-3e15d684beaf,SUL Cataloging,SUL-CATALOGING,SU,SUL,SUL,In process,true,SULTS,SULTS,,,,,,,,In_process,,,,,,
df22df7e-4781-4354-ba29-f63d8d274886,Classics Withdrawn Digital Substitute,CLA-WD-DIGITAL-SUB,SU,SUL,CLASSICS,Digital substitute,true,CLASSICS,CLASSICS,,,,,,,,,,,,,,
e026e384-ef2e-488a-9629-720756fa3b95,Music Restricted Miniature,MUS-R-MINIATURE,SU,SUL,MUSIC,Miniature (Limited loan),true,MUSIC,MUSIC,,,,,,,,,,,,,,
e0e30813-6c76-4876-8be0-fd9b2a90b7da,Lane Digital: Periodical,LANE-EPER,SU,MED,LANE,Digital: Periodical,true,LANE-DESK,LANE-DESK,,,,,,,,,,,,,Electronic,
e0e5343f-248b-4086-b788-0dea417eee98,SAL3 PAGE-AR,SAL3-PAGE-AR,SU,SUL,SAL3,For use in Art & Architecture Library or Special Collections,true,SAL3,SAL3,,,,,"ART,SPEC",,,Offsite,,,,,,
e183e6ab-dba8-4e1c-b3c5-6cac3b99fbf1,Lane Print Analytic,LANE-PANL,SU,MED,LANE,Click on Series link(s) for access options,true,LANE-DESK,LANE-DESK,,,,,,,,,,,,,,
e18c942a-c05c-4d83-bca9-964d009ed8e4,Green HAS SU History,GRE-HAS-SU,SU,SUL,GREEN,Lane Reading Room: Stanford history,true,GREEN-LOAN,GREEN-LOAN,,https://stanford.stackmap.com/json/,,,,,,,,,,,,
e24f81fb-c8a6-4527-b8df-21c2878e30ec,Media Shadowed,MEDIA-SHADOW,SU,SUL,MEDIA-CENTER,Ask at Media Center desk,true,MEDIA-CENTER,MEDIA-CENTER,,,,,,,,,,,,,,
e2b3b0a5-9b8f-48a4-9d9d-e834209ccbad,SAL Tech Reports,SAL-TECH-REPORTS,SU,SUL,SAL,Technical reports,true,SAL,SAL,,,,,,,GREEN,Offsite,,,,,,
e3056d3c-1b49-40f5-bfe1-80e22c2fe099,HILA Shadowed,HILA-SHADOW,SU,HOOVER,HILA,Ask in reading room,true,HILA,HILA,,,,,,,,,,,,,,
e3257e78-c47f-4c39-9726-1c33e589ff0a,SUL Digital Lab,SUL-DL1LAB,SU,SUL,SUL,In process,true,SULDIGITIZATION,SULDIGITIZATION,,,,,,,,In_process,,,,,,
e39233fe-267b-4c5b-aad9-75c2259ba680,Lane Spec: LC Class,LANE-SPEC,SU,MED,LANE,Medical History Center: By appointment only.,true,LANE-DESK,LANE-DESK,,,,,,https://lane.stanford.edu/med-history/contact.html,,,,,,,,
e442d37e-a68c-479c-be87-86664499b910,Business Media Center,BUS-MEDIA,SU,GSB,BUSINESS,Media center,true,BUS-IDESK,BUS-IDESK,,,,,,,,,,,,,,
e4d612f4-554c-4080-9475-36ed302ce39c,Music Restricted Folio,MUS-R-FOLIO,SU,SUL,MUSIC,Folio (Limited loan),true,MUSIC,MUSIC,,,,,,,,,,,,,,
e548d518-e729-4faa-9417-bbaa8d06f3b1,Rumsey Center Stacks Gems,RUM-C-STK-GEM,SU,SUL,RUMSEY-MAP,Collection Gems,true,RUMSEY-MAP,RUMSEY-MAP,,,RUMSEY,,,,,,,,,,,
e729a64c-fedd-42c5-a8e7-4409b687aabc,HILA Electronic,HILA-ELECTRONIC,SU,HOOVER,HILA,Online resource,true,HILA,HILA,,,,,,,,,,,,,,
e80fb38c-7c31-4be6-8ce8-3922b4a3da57,Spec Shadowed,SPEC-SHADOW,SU,SUL,SPEC-COLL,Ask at Reading Room desk,true,SPEC,SPEC,,,,,,,,,,,,,,
e86e5b57-be4c-4a5a-aa11-c3068073e04f,Earth Sci Storage,EAR-STORAGE,SU,SUL,EARTH-SCI,Ask at circulation desk,true,EARTH-SCI,EARTH-SCI,,,,,,,,,,,,,,
e93f4aad-89d2-4ad5-b1ef-d30d631a4e67,Media Oversize,MEDIA-OVERSIZE,SU,SUL,MEDIA-CENTER,Ask at Media Center desk,true,MEDIA-CENTER,MEDIA-CENTER,,https://stanford.stackmap.com/json/,,,,,,,,,,,,
e99ac505-53ee-4db8-bf82-d9efcae6f5c9,SUL TS Processing,SUL-TS-PROCESSING,SU,SUL,SUL,In process,true,SULTS,SULTS,,,,,,,,In_process,,,,,,
ea2778ab-8099-43c9-8f2c-792643268cbd,SUL TS CC Special Projects,SUL-TS-CC-SPECIALPROJECTS,SU,SUL,SUL,In process,true,SULCC,SULCC,,,,,,,,In_process,,,,,,
ea6ed372-f291-48be-a1b6-2130e83eb029,Media Microfiche Business,MEDIA-BUSCAB,SU,SUL,MEDIA-CENTER,Microfiche collection,true,MEDIA-CENTER,MEDIA-CENTER,,https://stanford.stackmap.com/json/,,,,,,,,,,,,
eb47a6cb-a6d1-47be-aa5a-85b03cdbc6d9,Media Repair Shelf,MEDIA-REPAIR-SHELF,SU,SUL,MEDIA-CENTER,In process,true,MEDIA-CENTER,MEDIA-CENTER,,,,,,,,In_process,,,,,,
ebbc6d10-89c3-425b-8e78-5f4028413b1d,ARS Withdrawn Digital Substitute,ARS-WD-DIGITAL-SUB,SU,SUL,ARS,Digital substitute,true,ARS,ARS,,,,,,,,,,,,,,
ebe3b19f-9b1c-4068-b939-6c445d6ebcc5,East Asia Circ Desk,EAL-ATCIRCDESK,SU,SUL,EAST-ASIA,Ask at circulation desk,true,EAST-ASIA,EAST-ASIA,,https://stanford.stackmap.com/json/,,,,,,,,,,,,
ec0d3f2e-c266-459e-8aaa-a44dea58255d,Music Scores,MUS-SCORES,SU,SUL,MUSIC,Scores,true,MUSIC,MUSIC,,,,,,,,,,,,,,
ec563b8e-b1a7-4851-9c32-1a74b0c831e4,SAL3 Withdrawn,SAL3-WITHDRAWN,SU,SUL,SAL3,Withdrawn,true,SAL3,SAL3,,,,,,,,,,,,,,
eca1afe1-b46e-4a5c-9bf2-bdb062a9d690,HILA SAL3 Stacks,HILA-SAL3-STACKS,SU,HOOVER,HILA,Stacks,true,SAL3,SAL3,,,,,,,,,,,,,,SAL3
ecbb2893-d9d0-42ea-81ca-9c60bfc067d7,Lane Bound/Shelved Elsewhere,LANE-BSW,SU,MED,LANE,Click Related: link for access options,true,LANE-DESK,LANE-DESK,,,,,,,,,,,,,,
ecbd5085-0b02-4542-b790-176327e0668a,SAL Arabic,SAL-ARABIC,SU,SUL,SAL,Temporary shelving for Arabic materials,true,SAL,SAL,,,,,,,GREEN,Offsite,,,,,,
ecc609ab-7204-4a4f-be73-fca050ae9918,Lane Books: Oversize Folio,LANE-FOLIO,SU,MED,LANE,Books: Oversize - Folio (Downstairs),true,LANE-DESK,LANE-DESK,,,,,,,,,,,,,,
ecf8e20b-9135-437c-855b-d24fe92844f2,Eng Science Fiction,ENG-SCIFI,SU,SUL,ENG,Science fiction collection,true,ENG,ENG,,,,,,,,,,,,,,
ee3965d1-d19d-49ef-8493-88bac9929121,Spec Robinson,SPEC-ROBINSON,SU,SUL,SPEC-COLL,Robinson Collection,true,SPEC,SPEC,,,SPECUA,,,,,,,,,,,
ef28be31-ff72-45ce-a4b1-b4b139ec19db,Green Hohbach Reference,GRE-HH-REF,SU,SUL,GREEN,Hohbach Hall: Reference,true,GREEN-LOAN,GREEN-LOAN,,https://stanford.stackmap.com/json/,,,,,,,,,,,,
f05736d2-d3a2-4532-88aa-031a87528863,SUL Shelved Elsewhere,SUL-SEE-OTHER,SU,SUL,SUL,See linked record to request items bound together,true,Online,Online,,,,,,,,,,,,,,
f12eef7a-3da0-4c45-82bf-712bdf795135,Eng Timoshenko Collection,ENG-TIMO-COLL,SU,SUL,ENG,Timoshenko Collection: Ask at circulation desk,true,ENG,ENG,,,,,,,,,,,,,,
f14dbb91-6e8f-4e12-a0d5-248c9dd079b9,Art Folios,ART-FOLIO,SU,SUL,ART,Folios,true,ART,ART,,https://stanford.stackmap.com/json/,,,,,,,,,,,,
f155b1bc-7d19-402a-8412-431988b12cc3,SAL3 PAGE-AS,SAL3-PAGE-AS,SU,SUL,SAL3,For use in Archive of Recorded Sound,true,SAL3,SAL3,,,ARS,,,,,Offsite,,,,,,
f1a2d892-fdfe-48a8-8e9c-c55f3cf85d9c,HILA Preservation,HILA-PRESERVATION,SU,HOOVER,HILA,Preservation,true,HILA,HILA,,,,,,,,,,,,,,
f28779a4-9e65-4eb3-87f0-bbe130a93ed1,Spec MemLibMusic,SPEC-MEMLIBMUS,SU,SUL,SPEC-COLL,Memorial Library of Music,true,SPEC,SPEC,,,SPECUA,,,,,,,,,,,
f2b2e805-cbbf-4234-89d3-664cbf7b3a84,Spec Gunst,SPEC-GUNST,SU,SUL,SPEC-COLL,Gunst Collection,true,SPEC,SPEC,,,SPECUA,,,,,,,,,,,
f2f6b2d3-b75e-4b36-9345-c03153a78d47,Earth Sci PAGE-ES,EAR-PAGE-ES,SU,SUL,EARTH-SCI,Ask at circulation desk,true,EARTH-SCI,EARTH-SCI,,,,,,,,,,,,,,
f328e781-5ae6-44bd-8d22-e9c2f10282dc,Eng Instructor,ENG-INSTRUCTOR,SU,SUL,ENG,On reserve: Ask at circulation desk,true,ENG,ENG,,,,,,,,,,,,,,
f3895c55-735b-45c0-a26b-da81853988a2,Art Withdrawn Digital Substitute,ART-WD-DIGITAL-SUB,SU,SUL,ART,Digital substitute,true,ART,ART,,,,,,,,,,,,,,
f4266876-92ed-46b8-8feb-71c7b09884c2,Green SSRC Stats,GRE-SSRC-STATS,SU,SUL,GREEN,Jonsson Social Sciences Reading Room: Statistics,true,GREEN-LOAN,GREEN-LOAN,,https://stanford.stackmap.com/json/,,,,,,,,,,,,
f46a858c-9f5c-4d10-be4a-05d41c3d5065,Spec Frecot,SPEC-FRECOT,SU,SUL,SPEC-COLL,Frecot Collection,true,SPEC,SPEC,,,SPECUA,,,,,,,,,,,
f48278f9-41ad-4d5f-82d0-258271789969,Art Courtesy Hold Shelf,ART-COURTESY-HOLD,SU,SUL,ART,Ask at circulation desk,true,ART,ART,,https://stanford.stackmap.com/json/,,,,,,,,,,,,
f4b3d41e-7789-4833-8171-d6fe92980275,SUL Withdrawn Digital Substitute,SUL-WD-DIGITAL-SUB,SU,SUL,SUL,Digital substitute,true,SULTS,SULTS,,,,,,,,,,,,,,
f52048e4-a531-4d64-8213-a34ab95d1030,Lane Books: History - LC,LANE-HIST,SU,MED,LANE,Books: History - LC Classification (Downstairs),true,LANE-DESK,LANE-DESK,,,,,,,,,,,,,,
f565b2b6-e15f-472c-ae0b-2f8e47aee704,Education Shelved Elsewhere,EDU-SEE-OTHER,SU,SUL,EDUCATION,See linked records to request items bound together,true,EDUCATION,EDUCATION,,,,,,,,,,,,,,
f6f22ea0-8b88-48ee-a98f-8e41288d3840,Lane Spec: Reference,LANE-SREF,SU,MED,LANE,Medical History Center: By appointment only.,true,LANE-DESK,LANE-DESK,,,,,,https://lane.stanford.edu/med-history/contact.html,,,,,,,,
f775993b-ef37-479f-8634-ea5e40efd6b2,SUL Collection Care,SUL-COLLECTIONCARE,SU,SUL,SUL,In process,true,SULCC,SULCC,,,,,,,,In_process,,,,,,
f7fc8a99-8441-4b6d-a778-8a40308640f0,Rumsey W7 Box Small HM,RUM-W7-BOX-SM-HM,SU,SUL,RUMSEY-MAP,Map Center (W7 historic small box),true,RUMSEY-MAP,RUMSEY-MAP,,,RUMSEY,,,,,,,,,,,
f874cb5c-c5f0-4586-b46b-0891d72f768f,Eng migration error,ENG-MIGRATE-ERR,SU,SUL,ENG,Error during migration,true,ENG,ENG,,,,,,,,,,,,,,
f98861e1-d9b6-4d03-938b-ade14bc191e5,Law Reference,LAW-REF,SU,LAW,LAW,Reference,true,LAW,LAW,,,,,,,,,,,,,,
f9b45b58-ec4c-490a-8808-86206cdf5ac8,SAL3 PAGE-ED,SAL3-PAGE-ED,SU,SUL,SAL3,For use in Cubberley Library,true,SAL3,SAL3,,,,,EDUCATION,,,Offsite,,,,,,
fa5f5ea8-933f-4e11-80b7-aa686efd6e74,Green Tech Processor,GRE-TECH-PROCESSOR,SU,SUL,GREEN,In process,true,GREEN-LOAN,GREEN-LOAN,,,,,,,,,,,,,,
fa8b31ea-a6d8-4d5a-b80f-5fa04cce7f2d,Earth Sci Tech Reports,EAR-TECH-REPORTS,SU,SUL,EARTH-SCI,Technical reports,true,EARTH-SCI,EARTH-SCI,,,,,,,,,,,,,,
fb5a351d-b636-4d91-bea5-2533bdef7cb5,Media Exhibit,MEDIA-EXHIBIT,SU,SUL,MEDIA-CENTER,Media Center exhibit,true,MEDIA-CENTER,MEDIA-CENTER,,https://stanford.stackmap.com/json/,,,,,,,,,,,,
fcaf0f95-d613-4fbd-90c1-350c605909b2,Spec Sal Rare Books,SPEC-SAL-RBC,SU,SUL,SPEC-COLL,Rare Books Collection,true,SPEC,SPEC,,,,,,,,,,,,,,
fcbaa566-1dbd-4d89-8b89-9218106463fa,SAL Shadowed,SAL-SHADOW,SU,SUL,SAL,Withdrawn,true,SAL,SAL,,,,,,,,,,,,,,
fccddeb4-5c62-46fe-af31-cf0ccd39ef5b,Law Withdrawn,LAW-WITHDRAWN,SU,LAW,LAW,Withdrawn,true,LAW,LAW,,,,,,,,,,,,,,
fcf97337-737d-43e5-a8a4-8c24919714c4,Eng Periodicals,ENG-PER,SU,SUL,ENG,Periodicals,true,ENG,ENG,,,,,,,,,,,,,,
fe0474b0-b713-4351-8d7f-2a559fab63cb,Art Media,ART-MEDIA,SU,SUL,ART,Media,true,ART,ART,,,,,,,,,,,,,,
fe14deac-88df-4b83-9296-1dc757c77604,Lane Bound/Shelved w/Parent,LANE-BSP,SU,MED,LANE,Click Parent: link for access options,true,LANE-DESK,LANE-DESK,,,,,,,,,,,,,,
fe8b04ad-9e23-4f6b-95f5-d5c801feef28,Green SSRC Education Ref,GRE-SSRC-EDU,SU,SUL,GREEN,Jonsson Social Sciences Reading Room: Education Reference,true,GREEN-LOAN,GREEN-LOAN,,https://stanford.stackmap.com/json/,,,,,,,,,,,,
fee0619f-c525-4761-8e13-217faf38b0a2,East Asia migration error,EAL-MIGRATE-ERR,SU,SUL,EAST-ASIA,Error during migration,true,EAST-ASIA,EAST-ASIA,,,,,,,,,,,,,,
ff88fc9b-ac0d-41dd-8be8-e76f147576c4,Media Withdrawn Digital Substitute,MEDIA-WD-DIGITAL-SUB,SU,SUL,MEDIA-CENTER,Digital substitute,true,MEDIA-CENTER,MEDIA-CENTER,,,,,,,,,,,,,,
fff717ca-e865-49d8-ada0-6e26883145ca,Spec Staff Shadow,SPEC-STAFFSHADOW,SU,SUL,SPEC-COLL,Ask at Reading Room desk,true,SPEC,SPEC,,,,,,,,,,,,,,
